seqnames,start,end,width,strand,V4,V5,V6,V7,V8,V9,V10,annotation,geneChr,geneStart,geneEnd,geneLength,geneStrand,geneId,transcriptId,distanceToTSS,ENSEMBL,SYMBOL,GENENAME
chr1,36691359,36691569,211,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_16,433,.,11.86472,49.16755,43.3674,104,Promoter (<=1kb),1,36691449,36693386,1938,1,12859,ENSMUST00000081180.6,0,ENSMUSG00000061518,Cox5b,cytochrome c oxidase subunit 5B
chr1,36939865,36940025,161,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_17,47,.,4.26998,8.87113,4.75559,66,Promoter (<=1kb),1,36792194,36939822,147629,2,56030,ENSMUST00000194563.5,-43,ENSMUSG00000026116,Tmem131,transmembrane protein 131
chr1,37430016,37430209,194,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_18,372,.,9.79357,42.71408,37.26611,90,Promoter (<=1kb),1,37430139,37438984,8846,1,67387,ENSMUST00000114925.9,0,ENSMUSG00000026111,Unc50,unc-50 homolog
chr1,37864815,37864975,161,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_19,88,.,5.14662,13.2129,8.86904,75,Promoter (<=1kb),1,37832403,37864836,32434,2,211484,ENSMUST00000123082.7,0,ENSMUSG00000060771,Tsga10,testis specific 10
chr1,37865035,37865379,345,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_20a,54,.,4.2093,9.61095,5.45458,72,Promoter (<=1kb),1,37754776,37865079,110304,2,211484,ENSMUST00000041815.14,0,ENSMUSG00000060771,Tsga10,testis specific 10
chr1,37865035,37865379,345,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_20b,71,.,4.4229,11.3618,7.10837,282,Promoter (<=1kb),1,37754776,37865079,110304,2,211484,ENSMUST00000041815.14,0,ENSMUSG00000060771,Tsga10,testis specific 10
chr1,37890375,37890534,160,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_21,103,.,5.63535,14.7714,10.35966,90,Promoter (<=1kb),1,37890477,37898535,8059,1,107734,ENSMUST00000027256.11,0,ENSMUSG00000026087,Mrpl30,mitochondrial ribosomal protein L30
chr1,38987594,38987810,217,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_22,199,.,6.64453,24.71771,19.94963,103,Promoter (<=1kb),1,38987841,38994917,7077,1,68833,ENSMUST00000193489.1,-31,ENSMUSG00000026078,Pdcl3,phosducin-like 3
chr1,39367726,39367904,179,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_23,226,.,8.16508,27.49748,22.63793,84,Promoter (<=1kb),1,39367842,39371911,4070,1,114641,ENSMUST00000086535.11,0,ENSMUSG00000073702,Rpl31,ribosomal protein L31
chr1,39842354,39842538,185,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_24,36,.,3.46671,7.70815,3.67006,96,Promoter (3-4kb),1,39839175,39845699,6525,2,73426,ENSMUST00000187091.6,3161,ENSMUSG00000101634,1700066B17Rik,RIKEN cDNA 1700066B17 gene
chr1,40393344,40393524,181,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_25,62,.,4.71841,10.49032,6.28441,103,Distal Intergenic,1,40429570,40446723,17154,1,17082,ENSMUST00000174335.7,-36046,ENSMUSG00000026069,Il1rl1,interleukin 1 receptor-like 1
chr1,40790601,40790776,176,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_26,100,.,5.05474,14.40215,10.00556,84,Promoter (<=1kb),1,40772038,40790663,18626,2,211798,ENSMUST00000039672.5,0,ENSMUSG00000041945,Mfsd9,major facilitator superfamily domain containing 9
chr1,42851103,42851320,218,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_27,209,.,6.29041,25.77597,20.97013,118,Promoter (<=1kb),1,42851233,42905682,54450,1,69527,ENSMUST00000057208.12,0,ENSMUSG00000060679,Mrps9,mitochondrial ribosomal protein S9
chr1,43827860,43828101,242,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_28,191,.,6.25392,23.92422,19.17685,117,Promoter (<=1kb),1,43765007,43827800,62794,2,67883,ENSMUST00000139451.7,-60,ENSMUSG00000057363,Uxs1,UDP-glucuronate decarboxylase 1
chr1,43933800,43934028,229,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_29,83,.,4.43266,12.63173,8.31603,133,Promoter (<=1kb),1,43934007,44002971,68965,1,22019,ENSMUST00000087933.9,0,ENSMUSG00000041763,Tpp2,tripeptidyl peptidase II
chr1,45795342,45795523,182,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_30,83,.,5.24026,12.71305,8.39306,97,Promoter (<=1kb),1,45795449,45823604,28156,1,73674,ENSMUST00000154436.7,0,ENSMUSG00000025995,Wdr75,WD repeat domain 75
chr1,51478373,51478629,257,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_31,252,.,6.66676,30.23853,25.28727,131,Promoter (<=1kb),1,51465862,51478399,12538,2,109019,ENSMUST00000189542.6,0,ENSMUSG00000026107,Nabp1,nucleic acid binding protein 1
chr1,52113667,52113982,316,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_32,194,.,5.86215,24.25461,19.49836,173,"Exon (ENSMUST00000185516.1/20846, exon 12 of 34)",1,52119440,52155412,35973,1,20846,ENSMUST00000186574.6,-5458,ENSMUSG00000026104,Stat1,signal transducer and activator of transcription 1
chr1,52119224,52119439,216,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_33,43,.,4.05463,8.38979,4.30575,117,Promoter (<=1kb),1,52119440,52155412,35973,1,20846,ENSMUST00000186574.6,-1,ENSMUSG00000026104,Stat1,signal transducer and activator of transcription 1
chr1,52233240,52233416,177,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_34,97,.,5.22795,14.14099,9.75528,98,Promoter (<=1kb),1,52184104,52233232,49129,2,14660,ENSMUST00000114510.7,-8,ENSMUSG00000026103,Gls,glutaminase
chr1,52844790,52845033,244,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_35,138,.,6.29988,18.45459,13.897,128,Promoter (<=1kb),1,52845013,52920981,75969,1,227095,ENSMUST00000159352.7,0,ENSMUSG00000041426,Hibch,3-hydroxyisobutyryl-Coenzyme A hydrolase
chr1,53296955,53297103,149,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_36,91,.,4.97138,13.47487,9.11909,91,Promoter (<=1kb),1,53189187,53297018,107832,2,227099,ENSMUST00000027267.13,0,ENSMUSG00000026098,Pms1,"PMS1 homolog 1, mismatch repair system component"
chr1,53352655,53352837,183,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_37,111,.,5.97945,15.58103,11.13745,84,Promoter (<=1kb),1,53325507,53352667,27161,2,70396,ENSMUST00000144660.2,0,ENSMUSG00000026095,Asnsd1,asparagine synthetase domain containing 1
chr1,53774033,53774267,235,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_38,114,.,6.11309,15.88842,11.43078,117,"Intron (ENSMUST00000027263.13/98267, intron 2 of 7)",1,53761149,53785157,24009,2,98267,ENSMUST00000185920.1,10890,ENSMUSG00000026094,Stk17b,serine/threonine kinase 17b (apoptosis-inducing)
chr1,54250612,54250784,173,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_39,81,.,5.14988,12.50376,8.19459,79,Promoter (<=1kb),1,54250683,54278961,28279,1,78016,ENSMUST00000161988.1,0,ENSMUSG00000025983,Ccdc150,coiled-coil domain containing 150
chr1,55027403,55027562,160,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_40,103,.,5.31526,14.73428,10.32506,99,Promoter (<=1kb),1,54985169,55027481,42313,2,81898,ENSMUST00000027127.13,0,ENSMUSG00000025982,Sf3b1,"splicing factor 3b, subunit 1"
chr1,55052650,55052869,220,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_41,164,.,6.9956,21.08473,16.43444,118,Promoter (<=1kb),1,55052770,55071953,19184,1,67876,ENSMUST00000087617.10,0,ENSMUSG00000025981,Coq10b,coenzyme Q10B
chr1,55088021,55088195,175,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_42,182,.,6.35564,22.94405,18.22864,84,Promoter (<=1kb),1,55077835,55088024,10190,2,15510,ENSMUST00000027123.14,0,ENSMUSG00000025980,Hspd1,heat shock protein 1 (chaperonin)
chr1,57995882,57996071,190,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_43,121,.,5.75074,16.63587,12.14703,89,Promoter (<=1kb),1,57995971,58025899,29929,1,68549,ENSMUST00000027202.8,0,ENSMUSG00000026039,Sgo2a,shugoshin 2A
chr1,58392954,58393145,192,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_44,20,.,3.51356,5.95268,2.05116,135,Promoter (<=1kb),1,58393124,58403004,9881,1,66882,ENSMUST00000188898.6,0,ENSMUSG00000051223,Bzw1,basic leucine zipper and W2 domains 1
chr1,58423950,58424152,203,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_45,64,.,4.26494,10.638,6.4228,90,Promoter (<=1kb),1,58410189,58424066,13878,2,12747,ENSMUST00000156931.7,0,ENSMUSG00000026034,Clk1,CDC-like kinase 1
chr1,58973336,58973583,248,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_46,71,.,4.82695,11.40266,7.14811,124,Promoter (<=1kb),1,58973522,58981475,7954,1,227154,ENSMUST00000123965.7,0,ENSMUSG00000026027,Stradb,STE20-related kinase adaptor beta
chr1,59120004,59120248,245,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_47,62,.,4.30853,10.4523,6.24766,131,Promoter (<=1kb),1,59100590,59120094,19505,2,381259,ENSMUST00000094917.9,0,ENSMUSG00000038079,Tmem237,transmembrane protein 237
chr1,59180160,59180306,147,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_48,53,.,4.55204,9.48434,5.33447,70,"Exon (ENSMUST00000027178.12/74018, exon 23 of 34)",1,59120935,59163389,42455,2,227157,ENSMUST00000114275.8,-16771,ENSMUSG00000079550,Mpp4,"membrane protein, palmitoylated 4 (MAGUK p55 subfamily member 4)"
chr1,64121631,64121839,209,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_49,111,.,5.82967,15.63308,11.18583,96,Promoter (<=1kb),1,64029447,64121491,92045,2,93691,ENSMUST00000114086.7,-140,ENSMUSG00000025959,Klf7,Kruppel-like factor 7 (ubiquitous)
chr1,64690645,64690868,224,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_50,112,.,5.69618,15.70403,11.25322,95,Promoter (<=1kb),1,64690822,64723946,33125,1,227210,ENSMUST00000187170.6,0,ENSMUSG00000070871,Ccnyl1,cyclin Y-like 1
chr1,66700691,66700901,211,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_51,190,.,6.95994,23.79794,19.06031,104,Promoter (<=1kb),1,66700831,66715194,14364,1,66646,ENSMUST00000151016.1,0,ENSMUSG00000026005,Rpe,ribulose-5-phosphate-3-epimerase
chr1,69768904,69769061,158,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_52,65,.,5.18855,10.80508,6.58316,86,Distal Intergenic,1,69826970,70267277,440308,1,66722,ENSMUST00000187159.6,-57909,ENSMUSG00000053153,Spag16,sperm associated antigen 16
chr1,71102849,71103278,430,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_53,311,.,9.63511,36.33489,31.16167,215,Promoter (<=1kb),1,71027498,71103146,75649,2,12021,ENSMUST00000027393.7,0,ENSMUSG00000026196,Bard1,BRCA1 associated RING domain 1
chr1,72243873,72244069,197,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_54,67,.,4.53089,11.01395,6.77945,139,Distal Intergenic,1,72159442,72212307,52866,2,381269,ENSMUST00000048860.8,-31566,ENSMUSG00000039395,Mreg,melanoregulin
chr1,72711180,72711384,205,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_55,46,.,3.77254,8.773,4.6667,89,Promoter (<=1kb),1,72711290,72713813,2524,1,19981,ENSMUST00000059980.10,0,ENSMUSG00000046330,Rpl37a,ribosomal protein L37a
chr1,74284722,74285042,321,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_56,52,.,3.92344,9.44199,5.29432,89,Promoter (<=1kb),1,74279840,74284738,4899,2,227290,ENSMUST00000006462.13,0,ENSMUSG00000006299,Aamp,angio-associated migratory protein
chr1,74397376,74397571,196,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_57,262,.,7.84688,31.28798,26.29839,102,Promoter (3-4kb),1,74394310,74394394,85,1,387219,ENSMUST00000083534.1,3066,ENSMUSG00000065468,Mir26b,microRNA 26b
chr1,74505755,74506299,545,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_58a,236,.,7.7885,28.55904,23.66135,218,Promoter (<=1kb),1,74435511,74505803,70293,2,319651,ENSMUST00000044260.10,0,ENSMUSG00000033364,Usp37,ubiquitin specific peptidase 37
chr1,74505755,74506299,545,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_58b,22,.,3.31103,6.19041,2.26702,433,Promoter (<=1kb),1,74435511,74505803,70293,2,319651,ENSMUST00000044260.10,0,ENSMUSG00000033364,Usp37,ubiquitin specific peptidase 37
chr1,74588131,74588327,197,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_59,94,.,4.98066,13.84861,9.47726,98,Promoter (<=1kb),1,74588289,74592124,3836,1,66821,ENSMUST00000113733.9,0,ENSMUSG00000026172,Bcs1l,BCS1-like (yeast)
chr1,75125089,75125255,167,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_60,30,.,3.58998,7.06581,3.07426,85,"Exon (ENSMUST00000188033.1/ENSMUST00000188033.1, exon 1 of 1)",1,75131713,75133546,1834,2,22626,ENSMUST00000188080.1,8291,ENSMUSG00000026205,Slc23a3,"solute carrier family 23 (nucleobase transporters), member 3"
chr1,75142548,75142782,235,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_61,155,.,6.61492,20.13077,15.51764,136,Promoter (<=1kb),1,75142778,75147909,5132,1,227298,ENSMUST00000188873.6,0,ENSMUSG00000049339,Retreg2,reticulophagy regulator family member 2
chr1,75210699,75210953,255,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_62,123,.,5.52863,16.82266,12.32601,121,Promoter (<=1kb),1,75210838,75215606,4769,1,20872,ENSMUST00000027401.10,0,ENSMUSG00000026201,Stk16,serine/threonine kinase 16
chr1,75317499,75317973,475,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_63a,181,.,6.63435,22.88059,18.17239,128,Promoter (<=1kb),1,75307896,75317637,9742,2,13437,ENSMUST00000066668.13,0,ENSMUSG00000026209,Dnpep,aspartyl aminopeptidase
chr1,75317499,75317973,475,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_63b,116,.,5.28156,16.12527,11.65679,321,Promoter (<=1kb),1,75307896,75317637,9742,2,13437,ENSMUST00000066668.13,0,ENSMUSG00000026209,Dnpep,aspartyl aminopeptidase
chr1,78488826,78488975,150,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_64,44,.,3.98008,8.49394,4.40397,112,Promoter (<=1kb),1,78417975,78488859,70885,2,23874,ENSMUST00000170217.7,0,ENSMUSG00000026245,Farsb,"phenylalanyl-tRNA synthetase, beta subunit"
chr1,78537770,78537961,192,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_65,59,.,4.07434,10.12703,5.93891,82,Promoter (<=1kb),1,78537628,78538173,546,1,68393,ENSMUST00000125458.1,142,ENSMUSG00000012187,Mogat1,monoacylglycerol O-acyltransferase 1
chr1,80340945,80341254,310,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_66,89,.,5.68744,13.33187,8.98542,100,Promoter (<=1kb),1,80264923,80340480,75558,2,26554,ENSMUST00000163119.7,-465,ENSMUSG00000004364,Cul3,cullin 3
chr1,82316465,82316660,196,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_67,258,.,8.63897,30.86994,25.89542,94,Promoter (<=1kb),1,82316452,82445366,128915,1,76867,ENSMUST00000027322.13,13,ENSMUSG00000026142,Rhbdd1,rhomboid domain containing 1
chr1,82832626,82832806,181,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_68,108,.,5.69657,15.31091,10.87815,92,Distal Intergenic,1,82839483,82901182,61700,1,15463,ENSMUST00000189220.6,-6677,ENSMUSG00000026159,Agfg1,ArfGAP with FG repeats 1
chr1,86154661,86154808,148,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_69,146,.,6.27354,19.24641,14.66118,73,Promoter (<=1kb),1,86154780,86246326,91547,1,78795,ENSMUST00000123618.7,0,ENSMUSG00000062590,Armc9,armadillo repeat containing 9
chr1,86359424,86359611,188,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_70,70,.,4.63079,11.26147,7.01416,78,Promoter (<=1kb),1,86359574,86367964,8391,1,319336,ENSMUST00000127284.1,0,NA,C130036L24Rik,RIKEN cDNA C130036L24 gene
chr1,86487332,86487480,149,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_71,28,.,3.57825,6.79812,2.83041,80,Distal Intergenic,1,86526726,86530712,3987,1,19231,ENSMUST00000045897.14,-39246,ENSMUSG00000026238,Ptma,prothymosin alpha
chr1,86487570,86487829,260,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_72,290,.,9.01358,34.09416,29.00342,120,Distal Intergenic,1,86526726,86530712,3987,1,19231,ENSMUST00000045897.14,-38897,ENSMUSG00000026238,Ptma,prothymosin alpha
chr1,86525356,86525528,173,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_73,139,.,6.48051,18.46589,13.90802,81,Promoter (1-2kb),1,86526726,86530712,3987,1,19231,ENSMUST00000045897.14,-1198,ENSMUSG00000026238,Ptma,prothymosin alpha
chr1,86580557,86580703,147,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_74,103,.,5.64672,14.79859,10.38644,73,Promoter (1-2kb),1,86543520,86582517,38998,2,18582,ENSMUST00000150653.1,1814,ENSMUSG00000026239,Pde6d,"phosphodiesterase 6D, cGMP-specific, rod, delta"
chr1,87326783,87326984,202,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_75,207,.,7.59833,25.5196,20.72679,105,Promoter (<=1kb),1,87326998,87355722,28725,1,227331,ENSMUST00000174846.7,-14,ENSMUSG00000048000,Gigyf2,GRB10 interacting GYF protein 2
chr1,87755841,87756058,218,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_76,232,.,8.61623,28.08429,23.20444,114,Promoter (<=1kb),1,87755870,87771398,15529,1,77040,ENSMUST00000144047.7,0,ENSMUSG00000026289,Atg16l1,autophagy related 16-like 1 (S. cerevisiae)
chr1,88277522,88277730,209,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_77,582,.,6.74456,65.02145,58.20058,105,Promoter (<=1kb),1,88277661,88308073,30413,1,171382,ENSMUST00000148138.7,0,ENSMUSG00000036251,Trpm8,"transient receptor potential cation channel, subfamily M, member 8"
chr1,89070119,89070278,160,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_78,114,.,6.5305,15.95059,11.48906,83,Promoter (<=1kb),1,89070415,89155068,84654,1,98402,ENSMUST00000066279.10,-137,ENSMUSG00000036206,Sh3bp4,SH3-domain binding protein 4
chr1,90603344,90603576,233,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_79,245,.,7.74008,29.43797,24.51169,95,Promoter (<=1kb),1,90603476,90613124,9649,1,108679,ENSMUST00000191510.6,0,ENSMUSG00000034432,Cops8,COP9 signalosome subunit 8
chr1,90677748,90677998,251,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_80,72,.,5.18114,11.50095,7.24137,132,"Intron (ENSMUST00000070048.3/ENSMUST00000070048.3, intron 1 of 1)",1,90611580,90612622,1043,1,108679,ENSMUST00000186882.1,66168,ENSMUSG00000034432,Cops8,COP9 signalosome subunit 8
chr1,91052870,91053205,336,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_81,281,.,8.90536,33.23936,28.17903,126,Promoter (<=1kb),1,91053444,91128944,75501,1,16978,ENSMUST00000068167.12,-239,ENSMUSG00000026305,Lrrfip1,leucine rich repeat (in FLII) interacting protein 1
chr1,91095413,91095563,151,*,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8_peak_82,73,.,4.77745,11.61973,7.35195,76,"Intron (ENSMUST00000189505.6/16978, intron 8 of 12)",1,91111214,91116921,5708,1,16978,ENSMUST00000188094.6,-15651,ENSMUSG00000026305,Lrrfip1,leucine rich repeat (in FLII) interacting protein 1
