seqnames,start,end,width,strand,V4,V5,V6,V7,V8,V9,V10,annotation,geneChr,geneStart,geneEnd,geneLength,geneStrand,geneId,transcriptId,distanceToTSS,ENSEMBL,SYMBOL,GENENAME
chr1,14747361,14747563,203,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV_peak_15,114,.,9.42122,15.52421,11.48181,89,Promoter (7-8kb),1,14753746,14755353,1608,2,17681,ENSMUST00000190719.1,7790,ENSMUSG00000025930,Msc,musculin
chr1,14924915,14925088,174,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV_peak_16,99,.,8.34952,13.92243,9.95345,79,Promoter (6-7kb),1,14872648,14918862,46215,2,277328,ENSMUST00000041447.4,-6053,ENSMUSG00000032769,Trpa1,"transient receptor potential cation channel, subfamily A, member 1"
chr1,16104237,16104390,154,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV_peak_17,52,.,5.9286,8.96564,5.22174,83,Promoter (<=1kb),1,16102491,16104384,1894,2,19989,ENSMUST00000125005.1,0,ENSMUSG00000043716,Rpl7,ribosomal protein L7
chr1,16177624,16177909,286,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV_peak_18,167,.,11.27355,20.93048,16.71452,162,Distal Intergenic,1,16130502,16132547,2046,1,98711,ENSMUST00000152626.1,47122,ENSMUSG00000025921,Rdh10,retinol dehydrogenase 10 (all-trans)
chr1,16228733,16228882,150,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV_peak_19,36,.,5.38356,7.29948,3.65577,67,3' UTR,1,16130502,16132547,2046,1,98711,ENSMUST00000152626.1,98231,ENSMUSG00000025921,Rdh10,retinol dehydrogenase 10 (all-trans)
chr1,16688512,16688794,283,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV_peak_20,298,.,16.63969,34.41144,29.83884,152,Promoter (<=1kb),1,16688508,16709537,21030,1,17087,ENSMUST00000190366.1,4,ENSMUSG00000025779,Ly96,lymphocyte antigen 96
chr1,16688862,16689008,147,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV_peak_21,76,.,7.32781,11.55175,7.67146,72,Promoter (<=1kb),1,16688508,16709537,21030,1,17087,ENSMUST00000190366.1,354,ENSMUSG00000025779,Ly96,lymphocyte antigen 96
chr1,20740431,20740877,447,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV_peak_22a,87,.,7.79288,12.64603,8.72206,135,Promoter (9-10kb),1,20730905,20734496,3592,1,16171,ENSMUST00000027061.4,9526,ENSMUSG00000025929,Il17a,interleukin 17A
chr1,20740431,20740877,447,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV_peak_22b,103,.,8.37565,14.34519,10.34595,355,Promoter (9-10kb),1,20730905,20734496,3592,1,16171,ENSMUST00000027061.4,9526,ENSMUSG00000025929,Il17a,interleukin 17A
chr1,20784266,20784456,191,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV_peak_23,68,.,6.80522,10.69117,6.85529,96,Promoter (<=1kb),1,20777146,20784270,7125,2,257630,ENSMUST00000039046.9,0,ENSMUSG00000041872,Il17f,interleukin 17F
chr1,20912176,20912396,221,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV_peak_24,87,.,8.07533,12.6352,8.71498,97,Promoter (5-6kb),1,20917840,20939055,21216,1,74229,ENSMUST00000068880.13,-5444,ENSMUSG00000025931,Paqr8,progestin and adipoQ receptor family member VIII
chr1,20912718,20912876,159,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV_peak_25,25,.,4.71061,6.07998,2.52683,82,Promoter (4-5kb),1,20917840,20939055,21216,1,74229,ENSMUST00000068880.13,-4964,ENSMUSG00000025931,Paqr8,progestin and adipoQ receptor family member VIII
chr1,21563428,21563643,216,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV_peak_26,205,.,13.45889,24.85419,20.52609,105,"Intron (ENSMUST00000029667.12/226922, intron 2 of 13)",1,21383556,21386373,2818,1,98582,ENSMUST00000147615.1,179872,ENSMUSG00000085079,Khdc1b,KH domain containing 1B
chr1,21604086,21604433,348,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV_peak_27,268,.,15.2193,31.36403,26.86262,129,"Intron (ENSMUST00000029667.12/226922, intron 1 of 13)",1,21383556,21386373,2818,1,98582,ENSMUST00000147615.1,220530,ENSMUSG00000085079,Khdc1b,KH domain containing 1B
chr1,21702142,21702359,218,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV_peak_28,220,.,14.10072,26.43027,22.06561,110,"Intron (ENSMUST00000029667.12/226922, intron 1 of 13)",1,21577644,21855902,278259,2,226922,ENSMUST00000134505.1,153543,ENSMUSG00000028033,Kcnq5,"potassium voltage-gated channel, subfamily Q, member 5"
chr1,21835576,21836004,429,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV_peak_29a,597,.,26.49285,64.96929,59.73719,118,"Exon (ENSMUST00000134505.1/226922, exon 3 of 5)",1,21577644,21855902,278259,2,226922,ENSMUST00000134505.1,19898,ENSMUSG00000028033,Kcnq5,"potassium voltage-gated channel, subfamily Q, member 5"
chr1,21835576,21836004,429,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV_peak_29b,267,.,15.45114,31.20064,26.71165,298,"Exon (ENSMUST00000134505.1/226922, exon 3 of 5)",1,21577644,21855902,278259,2,226922,ENSMUST00000134505.1,19898,ENSMUSG00000028033,Kcnq5,"potassium voltage-gated channel, subfamily Q, member 5"
chr1,21836363,21836701,339,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV_peak_30,147,.,10.83536,18.94815,14.79319,239,"Intron (ENSMUST00000029667.12/226922, intron 1 of 13)",1,21577644,21855902,278259,2,226922,ENSMUST00000134505.1,19201,ENSMUSG00000028033,Kcnq5,"potassium voltage-gated channel, subfamily Q, member 5"
chr1,21837497,21837728,232,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV_peak_31,286,.,16.57173,33.2118,28.6671,126,"Exon (ENSMUST00000134505.1/226922, exon 2 of 5)",1,21577644,21855902,278259,2,226922,ENSMUST00000134505.1,18174,ENSMUSG00000028033,Kcnq5,"potassium voltage-gated channel, subfamily Q, member 5"
chr1,21960454,21960700,247,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV_peak_32,265,.,15.02913,31.03819,26.55251,127,Promoter (<=1kb),1,21398403,21961581,563179,2,226922,ENSMUST00000029667.12,881,ENSMUSG00000028033,Kcnq5,"potassium voltage-gated channel, subfamily Q, member 5"
chr1,23929503,23929728,226,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV_peak_33,80,.,6.67157,11.95784,8.05924,122,Promoter (7-8kb),1,23845625,23922317,76693,2,98366,ENSMUST00000027339.13,-7186,ENSMUSG00000026155,Smap1,small ArfGAP 1
chr1,24678134,24678321,188,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV_peak_34,134,.,8.63379,17.5172,13.40655,86,Promoter (<=1kb),1,24678630,24765448,86819,1,68421,ENSMUST00000191471.6,-309,ENSMUSG00000073725,Lmbrd1,LMBR1 domain containing 1
chr1,33525936,33526121,186,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV_peak_35,52,.,5.77352,9.03014,5.28005,96,"Intron (ENSMUST00000027312.10/19076, intron 8 of 13)",1,33478942,33622142,143201,2,19076,ENSMUST00000189552.1,96021,ENSMUSG00000026134,Prim2,"DNA primase, p58 subunit"
chr1,33612197,33612451,255,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV_peak_36,109,.,6.92314,14.96136,10.94835,127,Promoter (9-10kb),1,33478942,33622142,143201,2,19076,ENSMUST00000189552.1,9691,ENSMUSG00000026134,Prim2,"DNA primase, p58 subunit"
chr1,34434913,34435151,239,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV_peak_37,430,.,19.76201,47.93196,43.05657,103,Promoter (1-2kb),1,34427002,34433264,6263,2,100628580,ENSMUST00000192173.1,-1649,ENSMUSG00000092852,Mir5103,microRNA 5103
chr1,34824248,34824443,196,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV_peak_38,88,.,7.89149,12.81078,8.8774,95,"Exon (ENSMUST00000192924.1/ENSMUST00000192924.1, exon 1 of 1)",1,34817235,34842964,25730,2,214469,ENSMUST00000170092.7,18521,ENSMUSG00000037503,Fam168b,"family with sequence similarity 168, member B"
chr1,34843320,34843634,315,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV_peak_39,122,.,8.24135,16.36317,12.29478,163,Promoter (<=1kb),1,34828642,34843065,14424,2,214469,ENSMUST00000140534.1,-255,ENSMUSG00000037503,Fam168b,"family with sequence similarity 168, member B"
chr1,34852587,34852746,160,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV_peak_40,59,.,6.53702,9.69564,5.91447,86,Promoter (<=1kb),1,34851837,34863475,11639,1,226971,ENSMUST00000152654.2,750,ENSMUSG00000026123,Plekhb2,"pleckstrin homology domain containing, family B (evectins) member 2"
chr1,36079482,36079777,296,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV_peak_41,314,.,16.91033,36.08556,31.47177,148,"Intron (ENSMUST00000088174.3/50785, intron 1 of 1)",1,36068400,36106446,38047,1,50785,ENSMUST00000088174.3,11082,ENSMUSG00000045216,Hs6st1,heparan sulfate 6-O-sulfotransferase 1
chr1,36293583,36293762,180,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV_peak_42,84,.,5.61489,12.40833,8.49556,95,Distal Intergenic,1,36307733,36319203,11471,1,214855,ENSMUST00000126413.7,-13971,ENSMUSG00000037447,Arid5a,AT rich interactive domain 5A (MRF1-like)
chr1,36302417,36302596,180,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV_peak_43,93,.,7.94685,13.25443,9.30138,83,Promoter (5-6kb),1,36307733,36319203,11471,1,214855,ENSMUST00000126413.7,-5137,ENSMUSG00000037447,Arid5a,AT rich interactive domain 5A (MRF1-like)
chr1,36556060,36556445,386,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV_peak_44,221,.,13.35923,26.49598,22.12518,135,Promoter (1-2kb),1,36548642,36557526,8885,2,20353,ENSMUST00000191642.5,1081,ENSMUSG00000026121,Sema4c,"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4C"
chr1,36591209,36591440,232,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV_peak_45,192,.,12.24596,23.55518,19.26336,122,Promoter (1-2kb),1,36562696,36589317,26622,2,381337,ENSMUST00000193548.5,-1892,ENSMUSG00000046337,Fam178b,"family with sequence similarity 178, member B"
chr1,36611523,36611675,153,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV_peak_46,88,.,8.05227,12.79136,8.86634,82,"Intron (ENSMUST00000170295.7/381337, intron 6 of 14)",1,36564328,36600954,36627,2,381337,ENSMUST00000194839.5,-10569,ENSMUSG00000046337,Fam178b,"family with sequence similarity 178, member B"
chr1,36760519,36760729,211,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV_peak_47,100,.,8.40274,14.01155,10.03842,92,Promoter (1-2kb),1,36761798,36782818,21021,1,22637,ENSMUST00000027291.6,-1069,ENSMUSG00000026117,Zap70,zeta-chain (TCR) associated protein kinase
chr1,36766883,36767205,323,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV_peak_48,239,.,13.09713,28.39032,23.96324,133,Promoter (<=1kb),1,36766934,36771067,4134,1,22637,ENSMUST00000185871.1,0,ENSMUSG00000026117,Zap70,zeta-chain (TCR) associated protein kinase
chr1,36768914,36769198,285,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV_peak_49,362,.,17.79186,40.92952,36.21292,132,Promoter (1-2kb),1,36770992,36772375,1384,1,22637,ENSMUST00000186624.1,-1794,ENSMUSG00000026117,Zap70,zeta-chain (TCR) associated protein kinase
chr1,37000319,37000509,191,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV_peak_50,124,.,8.88734,16.48812,12.41665,99,Distal Intergenic,1,37026596,37076996,50401,1,70853,ENSMUST00000117172.8,-26087,ENSMUSG00000050122,Vwa3b,von Willebrand factor A domain containing 3B
chr1,37301613,37301971,359,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV_peak_51,112,.,7.8489,15.22921,11.20186,178,Promoter (1-2kb),1,37300308,37408733,108426,1,269180,ENSMUST00000136846.7,1305,ENSMUSG00000026113,Inpp4a,"inositol polyphosphate-4-phosphatase, type I"
chr1,37311097,37311268,172,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV_peak_52,31,.,4.21409,6.75418,3.16393,95,"Intron (ENSMUST00000146676.1/269180, intron 1 of 1)",1,37300308,37408733,108426,1,269180,ENSMUST00000136846.7,10789,ENSMUSG00000026113,Inpp4a,"inositol polyphosphate-4-phosphatase, type I"
chr1,37866235,37866404,170,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV_peak_53,88,.,7.89149,12.81078,8.8774,86,Promoter (<=1kb),1,37760823,37866429,105607,2,211484,ENSMUST00000088072.9,25,ENSMUSG00000060771,Tsga10,testis specific 10
chr1,38437862,38438038,177,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV_peak_54,48,.,6.0565,8.56952,4.84234,116,"Intron (ENSMUST00000095027.8/16764, intron 4 of 21)",1,38177326,38627185,449860,2,16764,ENSMUST00000095027.8,189147,ENSMUSG00000037138,Aff3,"AF4/FMR2 family, member 3"
chr1,38657718,38657985,268,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV_peak_55,216,.,8.21302,26.03969,21.68398,139,Promoter (6-7kb),1,38177327,38664955,487629,2,16764,ENSMUST00000039827.13,6970,ENSMUSG00000037138,Aff3,"AF4/FMR2 family, member 3"
chr1,38777569,38777999,431,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV_peak_56,134,.,8.63379,17.5172,13.40655,110,Distal Intergenic,1,38794509,38821215,26707,2,381338,ENSMUST00000039612.4,43216,ENSMUSG00000048814,Lonrf2,LON peptidase N-terminal domain and ring finger 2
chr1,39128737,39128962,226,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV_peak_57,101,.,8.45517,14.09955,10.11207,102,Distal Intergenic,1,39186896,39186992,97,2,102466631,ENSMUST00000184059.1,58030,ENSMUSG00000098833,Mir6349,microRNA 6349
chr1,39192726,39192889,164,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV_peak_58,149,.,10.69694,19.07057,14.91128,75,Promoter (<=1kb),1,39193731,39287615,93885,1,18143,ENSMUST00000173050.7,-842,ENSMUSG00000026077,Npas2,neuronal PAS domain protein 2
chr1,39193072,39193218,147,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV_peak_59,68,.,7.11431,10.70752,6.87117,66,Promoter (<=1kb),1,39193731,39287615,93885,1,18143,ENSMUST00000173050.7,-513,ENSMUSG00000026077,Npas2,neuronal PAS domain protein 2
chr1,39196771,39196927,157,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV_peak_60,112,.,7.8489,15.22921,11.20186,101,Promoter (2-3kb),1,39194212,39363236,169025,1,18143,ENSMUST00000056815.8,2559,ENSMUSG00000026077,Npas2,neuronal PAS domain protein 2
chr1,39556047,39556312,266,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV_peak_61,160,.,8.42817,20.21138,16.01356,147,Promoter (2-3kb),1,39555605,39558757,3153,2,67702,ENSMUST00000153381.1,2445,ENSMUSG00000048234,Rnf149,ring finger protein 149
chr1,39558922,39559283,362,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV_peak_62,301,.,16.08766,34.67973,30.10036,130,Promoter (<=1kb),1,39555605,39558757,3153,2,67702,ENSMUST00000153381.1,-165,ENSMUSG00000048234,Rnf149,ring finger protein 149
chr1,39702586,39702732,147,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV_peak_63,47,.,5.99734,8.45908,4.74583,105,"Intron (ENSMUST00000151913.2/619289, intron 4 of 14)",1,39680932,39691871,10940,2,619289,ENSMUST00000126760.1,-10715,ENSMUSG00000057173,Rfx8,regulatory factor X 8
chr1,39734378,39734627,250,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV_peak_64,112,.,7.8489,15.22921,11.20186,97,Distal Intergenic,1,39665301,39720997,55697,2,619289,ENSMUST00000151913.2,-13381,ENSMUSG00000057173,Rfx8,regulatory factor X 8
chr1,39734867,39735235,369,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV_peak_65,374,.,18.92557,42.16557,37.41625,171,Distal Intergenic,1,39665301,39720997,55697,2,619289,ENSMUST00000151913.2,-13870,ENSMUSG00000057173,Rfx8,regulatory factor X 8
chr1,39842332,39842565,234,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV_peak_66,145,.,9.02624,18.69041,14.53862,105,Promoter (3-4kb),1,39839175,39845699,6525,2,73426,ENSMUST00000187091.6,3134,ENSMUSG00000101634,1700066B17Rik,RIKEN cDNA 1700066B17 gene
chr1,39896626,39896790,165,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV_peak_67,51,.,5.49423,8.9085,5.16877,84,Promoter (4-5kb),1,39900913,40026310,125398,1,26921,ENSMUST00000163854.8,-4123,ENSMUSG00000026074,Map4k4,mitogen-activated protein kinase kinase kinase kinase 4
chr1,39932964,39933271,308,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV_peak_68,187,.,12.23163,23.04118,18.76472,133,"Intron (ENSMUST00000163854.8/26921, intron 2 of 30)",1,39964155,39983144,18990,1,26921,ENSMUST00000193514.6,-30884,ENSMUSG00000026074,Map4k4,mitogen-activated protein kinase kinase kinase kinase 4
chr1,40033396,40033708,313,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV_peak_69,168,.,9.81113,21.09123,16.86543,183,Distal Intergenic,1,40023210,40024425,1216,1,26921,ENSMUST00000191657.1,10186,ENSMUSG00000026074,Map4k4,mitogen-activated protein kinase kinase kinase kinase 4
chr1,40059110,40059416,307,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV_peak_70,261,.,12.90721,30.60152,26.12348,190,Distal Intergenic,1,40074079,40112136,38058,1,16178,ENSMUST00000191671.5,-14663,ENSMUSG00000026073,Il1r2,"interleukin 1 receptor, type II"
chr1,40386286,40386432,147,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV_peak_71,67,.,6.54856,10.61519,6.78515,75,Distal Intergenic,1,40429570,40446723,17154,1,17082,ENSMUST00000174335.7,-43138,ENSMUSG00000026069,Il1rl1,interleukin 1 receptor-like 1
chr1,40391485,40391774,290,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV_peak_72,90,.,6.32113,12.98482,9.0452,99,Distal Intergenic,1,40429570,40446723,17154,1,17082,ENSMUST00000174335.7,-37796,ENSMUSG00000026069,Il1rl1,interleukin 1 receptor-like 1
chr1,40393144,40393686,543,*,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV_peak_73a,160,.,8.42817,20.21138,16.01356,121,Distal Intergenic,1,40429570,40446723,17154,1,17082,ENSMUST00000174335.7,-35884,ENSMUSG00000026069,Il1rl1,interleukin 1 receptor-like 1
