seqnames,start,end,width,strand,V4,V5,V6,V7,V8,V9,V10,annotation,geneChr,geneStart,geneEnd,geneLength,geneStrand,geneId,transcriptId,distanceToTSS,ENSEMBL,SYMBOL,GENENAME
chr1,40382726,40382921,196,*,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE_peak_25,67,.,7.11224,11.3546,6.73783,111,Distal Intergenic,1,40429570,40446723,17154,1,17082,ENSMUST00000174335.7,-46649,ENSMUSG00000026069,Il1rl1,interleukin 1 receptor-like 1
chr1,40386227,40386536,310,*,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE_peak_26,255,.,14.40678,31.83243,25.59202,156,Distal Intergenic,1,40429570,40446723,17154,1,17082,ENSMUST00000174335.7,-43034,ENSMUSG00000026069,Il1rl1,interleukin 1 receptor-like 1
chr1,40393271,40393525,255,*,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE_peak_27,189,.,8.84524,24.58018,18.99487,132,Distal Intergenic,1,40429570,40446723,17154,1,17082,ENSMUST00000174335.7,-36045,ENSMUSG00000026069,Il1rl1,interleukin 1 receptor-like 1
chr1,40469967,40470193,227,*,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE_peak_28,109,.,8.69801,15.99567,10.99327,83,Promoter (3-4kb),1,40466006,40500854,34849,1,16182,ENSMUST00000108044.3,3961,ENSMUSG00000026070,Il18r1,interleukin 18 receptor 1
chr1,40516408,40516603,196,*,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE_peak_29,57,.,5.71267,10.25134,5.76327,114,Promoter (<=1kb),1,40515448,40526917,11470,1,16174,ENSMUST00000159724.1,960,ENSMUSG00000026068,Il18rap,interleukin 18 receptor accessory protein
chr1,43238347,43238493,147,*,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE_peak_30,77,.,7.4294,12.47715,7.78463,71,Distal Intergenic,1,43123290,43196984,73695,2,14200,ENSMUST00000185893.1,-41363,ENSMUSG00000008136,Fhl2,four and a half LIM domains 2
chr1,43431425,43431645,221,*,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE_peak_31,168,.,11.23524,22.29069,16.80221,105,Distal Intergenic,1,43444579,43533632,89054,1,17974,ENSMUST00000187435.6,-12934,ENSMUSG00000066877,Nck2,non-catalytic region of tyrosine kinase adaptor protein 2
chr1,43558511,43558661,151,*,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE_peak_32,38,.,5.84363,8.16116,3.83171,56,"Intron (ENSMUST00000086421.8/17974, intron 4 of 4)",1,43533569,43569342,35774,1,17974,ENSMUST00000114744.2,24942,ENSMUSG00000066877,Nck2,non-catalytic region of tyrosine kinase adaptor protein 2
chr1,46864229,46864549,321,*,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE_peak_33,47,.,6.16078,9.1946,4.78396,219,"Intron (ENSMUST00000186852.1/227059, intron 1 of 1)",1,46807544,46854046,46503,2,227059,ENSMUST00000027131.5,-10183,ENSMUSG00000025986,Slc39a10,"solute carrier family 39 (zinc transporter), member 10"
chr1,51448818,51449003,186,*,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE_peak_34,77,.,7.4294,12.47715,7.78463,89,Distal Intergenic,1,51471339,51473396,2058,2,109019,ENSMUST00000185961.1,24393,ENSMUSG00000026107,Nabp1,nucleic acid binding protein 1
chr1,51513125,51513341,217,*,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE_peak_35,133,.,9.64947,18.45419,13.3031,114,Promoter (<=1kb),1,51507086,51512329,5244,2,100045066,ENSMUST00000190169.1,-796,ENSMUSG00000099413,Gm17767,"predicted gene, 17767"
chr1,51514581,51514792,212,*,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE_peak_36,99,.,8.38086,14.79908,9.91869,98,Promoter (2-3kb),1,51507086,51512329,5244,2,100045066,ENSMUST00000190169.1,-2252,ENSMUSG00000099413,Gm17767,"predicted gene, 17767"
chr1,51532351,51532566,216,*,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE_peak_37,175,.,9.92258,23.05536,17.54734,110,"Intron (ENSMUST00000189410.1/100045066, intron 3 of 3)",1,51507086,51512329,5244,2,100045066,ENSMUST00000190169.1,-20022,ENSMUSG00000099413,Gm17767,"predicted gene, 17767"
chr1,51569676,51570002,327,*,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE_peak_38,67,.,7.11224,11.3546,6.73783,209,"Intron (ENSMUST00000189410.1/100045066, intron 3 of 3)",1,51509505,51596718,87214,2,100045066,ENSMUST00000189410.1,26716,ENSMUSG00000099413,Gm17767,"predicted gene, 17767"
chr1,51584761,51585295,535,*,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE_peak_39,230,.,13.45532,29.03005,23.01831,314,"Intron (ENSMUST00000189410.1/100045066, intron 2 of 3)",1,51509505,51596718,87214,2,100045066,ENSMUST00000189410.1,11423,ENSMUSG00000099413,Gm17767,"predicted gene, 17767"
chr1,52019693,52019989,297,*,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE_peak_40,168,.,11.23524,22.29069,16.80221,166,"Intron (ENSMUST00000168302.7/20849, intron 4 of 24)",1,52008626,52072444,63819,1,20849,ENSMUST00000187053.1,11067,ENSMUSG00000062939,Stat4,signal transducer and activator of transcription 4
chr1,52034858,52035186,329,*,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE_peak_41,156,.,10.60093,20.99319,15.63456,136,"Intron (ENSMUST00000168302.7/20849, intron 4 of 24)",1,52008626,52072444,63819,1,20849,ENSMUST00000187053.1,26232,ENSMUSG00000062939,Stat4,signal transducer and activator of transcription 4
chr1,52035495,52035681,187,*,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE_peak_42,77,.,7.4294,12.47715,7.78463,88,"Intron (ENSMUST00000168302.7/20849, intron 4 of 24)",1,52008626,52072444,63819,1,20849,ENSMUST00000187053.1,26869,ENSMUSG00000062939,Stat4,signal transducer and activator of transcription 4
chr1,52039334,52039629,296,*,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE_peak_43,109,.,8.69801,15.99567,10.99327,106,"Intron (ENSMUST00000168302.7/20849, intron 4 of 24)",1,52008626,52072444,63819,1,20849,ENSMUST00000187053.1,30708,ENSMUSG00000062939,Stat4,signal transducer and activator of transcription 4
chr1,52454911,52455114,204,*,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE_peak_44,88,.,8.0637,13.6258,8.81571,91,Downstream (2-3kb),1,52459241,52467057,7817,2,17936,ENSMUST00000167732.1,11943,ENSMUSG00000002881,Nab1,Ngfi-A binding protein 1
chr1,52653464,52653625,162,*,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE_peak_45,88,.,8.0637,13.6258,8.81571,80,Downstream (2-3kb),1,52645181,52650027,4847,1,227094,ENSMUST00000191076.1,8283,ENSMUSG00000043015,Nemp2,nuclear envelope integral membrane protein 2
chr1,53774104,53774250,147,*,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE_peak_46,57,.,5.71267,10.25134,5.76327,74,"Intron (ENSMUST00000027263.13/98267, intron 2 of 7)",1,53761149,53785157,24009,2,98267,ENSMUST00000185920.1,10907,ENSMUSG00000026094,Stk17b,serine/threonine kinase 17b (apoptosis-inducing)
chr1,53791478,53791624,147,*,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE_peak_47,67,.,7.11224,11.3546,6.73783,94,"Exon (ENSMUST00000194911.1/ENSMUST00000194911.1, exon 1 of 1)",1,53755506,53785224,29719,2,98267,ENSMUST00000027263.13,-6254,ENSMUSG00000026094,Stk17b,serine/threonine kinase 17b (apoptosis-inducing)
chr1,53843199,53843345,147,*,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE_peak_48,88,.,8.0637,13.6258,8.81571,71,Promoter (2-3kb),1,53832692,53841171,8480,2,329152,ENSMUST00000150677.7,-2028,ENSMUSG00000042807,Hecw2,"HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2"
chr1,53843495,53843703,209,*,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE_peak_49,109,.,8.69801,15.99567,10.99327,117,Promoter (2-3kb),1,53832692,53841171,8480,2,329152,ENSMUST00000150677.7,-2324,ENSMUSG00000042807,Hecw2,"HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2"
chr1,53845379,53845535,157,*,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE_peak_50,96,.,7.79067,14.51145,9.68186,85,Promoter (3-4kb),1,53849424,53849495,72,1,102465783,ENSMUST00000184834.1,-3889,ENSMUSG00000098443,Mir7681,microRNA 7681
chr1,54660794,54660988,195,*,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE_peak_51,144,.,9.96663,19.71408,14.42881,89,Promoter (3-4kb),1,54649097,54657687,8591,2,329154,ENSMUST00000178156.7,-3107,ENSMUSG00000052331,Ankrd44,ankyrin repeat domain 44
chr1,55528889,55529050,162,*,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE_peak_52,105,.,7.31759,15.43004,10.53149,82,"Intron (ENSMUST00000042986.9/227120, intron 1 of 5)",1,55405921,55754285,348365,1,227120,ENSMUST00000042986.9,122968,ENSMUSG00000038349,Plcl1,phospholipase C-like 1
chr1,60016209,60016441,233,*,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE_peak_53,99,.,8.38086,14.79908,9.91869,100,"Intron (ENSMUST00000027172.12/70375, intron 3 of 10)",1,60015255,60022615,7361,2,70375,ENSMUST00000187364.1,6174,ENSMUSG00000026018,Ica1l,islet cell autoantigen 1-like
chr1,60017013,60017303,291,*,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE_peak_54,205,.,12.50386,26.28645,20.50192,121,"Intron (ENSMUST00000027172.12/70375, intron 3 of 10)",1,60015255,60022615,7361,2,70375,ENSMUST00000187364.1,5312,ENSMUSG00000026018,Ica1l,islet cell autoantigen 1-like
chr1,60530798,60530959,162,*,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE_peak_55,77,.,7.4294,12.47715,7.78463,75,"Intron (ENSMUST00000140485.7/77300, intron 2 of 13)",1,60483185,60499550,16366,2,77300,ENSMUST00000182085.7,-31248,ENSMUSG00000026014,Raph1,Ras association (RalGDS/AF-6) and pleckstrin homology domains 1
chr1,60677494,60677700,207,*,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE_peak_56,64,.,5.33698,10.92847,6.41803,78,Distal Intergenic,1,60716800,60763163,46364,1,12487,ENSMUST00000132833.1,-39100,ENSMUSG00000026012,Cd28,CD28 antigen
chr1,62875724,62876001,278,*,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE_peak_57,121,.,9.33232,17.2144,12.14322,160,Distal Intergenic,1,62703702,62818695,114994,1,18187,ENSMUST00000114157.2,172022,ENSMUSG00000025969,Nrp2,neuropilin 2
chr1,64000881,64001034,154,*,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE_peak_58,101,.,7.4399,15.00821,10.12498,74,Distal Intergenic,1,63964727,63968999,4273,1,433315,ENSMUST00000133244.1,36154,ENSMUSG00000044689,Gm13749,predicted gene 13749
chr1,64076108,64076254,147,*,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE_peak_59,20,.,4.89216,6.19985,2.07316,80,"Intron (ENSMUST00000114086.7/93691, intron 2 of 3)",1,64042438,64042501,64,2,102466760,ENSMUST00000184798.1,-33607,ENSMUSG00000098487,Mir6899,microRNA 6899
chr1,64102301,64102531,231,*,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE_peak_60,47,.,6.16078,9.1946,4.78396,89,"Intron (ENSMUST00000114086.7/93691, intron 1 of 3)",1,64041926,64121482,79557,2,93691,ENSMUST00000055001.9,18951,ENSMUSG00000025959,Klf7,Kruppel-like factor 7 (ubiquitous)
chr1,64507672,64507846,175,*,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE_peak_61,88,.,8.0637,13.6258,8.81571,85,Distal Intergenic,1,64532645,64597695,65051,1,12912,ENSMUST00000185594.6,-24799,ENSMUSG00000025958,Creb1,cAMP responsive element binding protein 1
chr1,64508601,64508763,163,*,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE_peak_62,126,.,9.1898,17.7033,12.61643,78,Distal Intergenic,1,64532645,64597695,65051,1,12912,ENSMUST00000185594.6,-23882,ENSMUSG00000025958,Creb1,cAMP responsive element binding protein 1
chr1,69544331,69544520,190,*,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE_peak_63,88,.,8.0637,13.6258,8.81571,108,"Intron (ENSMUST00000187100.1/ENSMUST00000187100.1, intron 3 of 3)",1,69538768,69684157,145390,2,22779,ENSMUST00000188110.6,139637,ENSMUSG00000025997,Ikzf2,IKAROS family zinc finger 2
chr1,71576857,71577029,173,*,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE_peak_64,121,.,9.33232,17.2144,12.14322,82,"Intron (ENSMUST00000027384.5/108147, intron 14 of 15)",1,71568866,71572960,4095,1,108147,ENSMUST00000154855.1,7991,ENSMUSG00000026192,Atic,5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase
chr1,74201548,74201744,197,*,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE_peak_65,192,.,11.86955,24.93798,19.24006,95,Promoter (4-5kb),1,74206554,74206620,67,2,100316687,ENSMUST00000157195.1,4876,ENSMUSG00000087820,Mir1928,microRNA 1928
chr1,74531956,74532102,147,*,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE_peak_66,77,.,7.4294,12.47715,7.78463,86,"Intron (ENSMUST00000189257.6/319651, intron 1 of 25)",1,74523527,74528177,4651,1,58184,ENSMUST00000147810.1,8429,ENSMUSG00000026174,Cnot9,"CCR4-NOT transcription complex, subunit 9"
chr1,74998941,74999100,160,*,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE_peak_67,88,.,7.74655,13.6258,8.81571,80,"Intron (ENSMUST00000152855.1/75570, intron 2 of 4)",1,74945315,74951672,6358,2,16147,ENSMUST00000164097.3,-47269,ENSMUSG00000006538,Ihh,Indian hedgehog
chr1,78591359,78591599,241,*,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE_peak_68,77,.,7.4294,12.47715,7.78463,118,Distal Intergenic,1,78537628,78538173,546,1,68393,ENSMUST00000125458.1,53731,ENSMUSG00000012187,Mogat1,monoacylglycerol O-acyltransferase 1
chr1,80381395,80381558,164,*,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE_peak_69,168,.,11.23524,22.29069,16.80221,81,Distal Intergenic,1,80264923,80340480,75558,2,26554,ENSMUST00000163119.7,-40915,ENSMUSG00000004364,Cul3,cullin 3
chr1,80639792,80640021,230,*,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE_peak_70,57,.,5.94655,10.25134,5.76327,124,"Intron (ENSMUST00000077946.11/210293, intron 2 of 55)",1,80501713,80665275,163563,2,210293,ENSMUST00000190983.6,25254,ENSMUSG00000038608,Dock10,dedicator of cytokinesis 10
chr1,82832522,82832700,179,*,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE_peak_71,162,.,10.3473,21.62091,16.2486,90,Distal Intergenic,1,82839483,82901182,61700,1,15463,ENSMUST00000189220.6,-6783,ENSMUSG00000026159,Agfg1,ArfGAP with FG repeats 1
chr1,83123374,83123537,164,*,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE_peak_72,88,.,8.0637,13.6258,8.81571,79,Distal Intergenic,1,83116793,83119167,2375,1,20297,ENSMUST00000186832.1,6581,ENSMUSG00000026166,Ccl20,chemokine (C-C motif) ligand 20
chr1,85706122,85706291,170,*,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE_peak_73,48,.,5.47878,9.31879,4.89984,83,Promoter (2-3kb),1,85703442,85707995,4554,1,20684,ENSMUST00000141709.1,2680,ENSMUSG00000026222,Sp100,nuclear antigen Sp100
chr1,85739876,85740041,166,*,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE_peak_74,67,.,7.11224,11.3546,6.73783,75,Promoter (3-4kb),1,85717689,85736629,18941,2,319997,ENSMUST00000064788.13,-3247,ENSMUSG00000052760,A630001G21Rik,RIKEN cDNA A630001G21 gene
chr1,85936950,85937257,308,*,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE_peak_75,117,.,8.64288,16.80315,11.78484,138,"Exon (ENSMUST00000190367.1/ENSMUST00000190367.1, exon 1 of 2)",1,85928727,85940624,11898,1,71141,ENSMUST00000129392.1,8223,ENSMUSG00000026224,4933407L21Rik,RIKEN cDNA 4933407L21 gene
chr1,85937487,85937648,162,*,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE_peak_76,73,.,7.12054,11.98687,7.35779,84,"Intron (ENSMUST00000129392.1/71141, intron 2 of 2)",1,85928727,85940624,11898,1,71141,ENSMUST00000129392.1,8760,ENSMUSG00000026224,4933407L21Rik,RIKEN cDNA 4933407L21 gene
chr1,86006126,86006367,242,*,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE_peak_77,296,.,15.6754,36.13816,29.61192,111,Distal Intergenic,1,86016816,86024669,7854,1,70060,ENSMUST00000129169.1,-10449,ENSMUSG00000026226,Spata3,spermatogenesis associated 3
chr1,86006551,86006723,173,*,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE_peak_78,47,.,6.16078,9.1946,4.78396,89,Distal Intergenic,1,86016816,86024669,7854,1,70060,ENSMUST00000129169.1,-10093,ENSMUSG00000026226,Spata3,spermatogenesis associated 3
chr1,86580488,86580703,216,*,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE_peak_79,105,.,7.69897,15.45571,10.55553,113,Promoter (1-2kb),1,86543520,86582517,38998,2,18582,ENSMUST00000150653.1,1814,ENSMUSG00000026239,Pde6d,"phosphodiesterase 6D, cGMP-specific, rod, delta"
chr1,87637210,87637460,251,*,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE_peak_80,88,.,7.74655,13.6258,8.81571,150,"Intron (ENSMUST00000169754.7/16331, intron 2 of 26)",1,87621674,87667916,46243,1,16331,ENSMUST00000163576.1,15536,ENSMUSG00000026288,Inpp5d,inositol polyphosphate-5-phosphatase D
