seqnames,start,end,width,strand,V4,V5,V6,V7,V8,V9,V10,annotation,geneChr,geneStart,geneEnd,geneLength,geneStrand,geneId,transcriptId,distanceToTSS,ENSEMBL,SYMBOL,GENENAME
chr1,16665107,16665359,253,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_17,22,.,4.7029,5.94877,2.24783,203,Promoter (<=1kb),1,16665207,16678195,12989,1,70397,ENSMUST00000177501.1,0,ENSMUSG00000025940,Tmem70,transmembrane protein 70
chr1,16688537,16688746,210,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_18,45,.,6.16297,8.75103,4.5367,112,Promoter (<=1kb),1,16688508,16709537,21030,1,17087,ENSMUST00000190366.1,29,ENSMUSG00000025779,Ly96,lymphocyte antigen 96
chr1,20820168,20820381,214,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_19,56,.,7.0173,9.98855,5.65212,126,Promoter (<=1kb),1,20802968,20820312,17345,2,17215,ENSMUST00000053266.10,0,ENSMUSG00000041859,Mcm3,minichromosome maintenance complex component 3
chr1,20912666,20912880,215,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_20,30,.,5.40338,6.95301,3.01974,89,Promoter (4-5kb),1,20917840,20939055,21216,1,74229,ENSMUST00000068880.13,-4960,ENSMUSG00000025931,Paqr8,progestin and adipoQ receptor family member VIII
chr1,23922399,23922552,154,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_21,45,.,6.16297,8.75103,4.5367,67,Promoter (<=1kb),1,23845625,23922317,76693,2,98366,ENSMUST00000027339.13,-82,ENSMUSG00000026155,Smap1,small ArfGAP 1
chr1,24612377,24612568,192,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_22,101,.,4.67814,14.8223,10.13835,94,"Exon (ENSMUST00000187714.1/ENSMUST00000187714.1, exon 1 of 1)",1,24263994,24587472,323479,2,12823,ENSMUST00000115244.8,-24905,ENSMUSG00000026141,Col19a1,"collagen, type XIX, alpha 1"
chr1,24613569,24613796,228,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_23,118,.,5.1052,16.63995,11.82054,118,"Exon (ENSMUST00000190277.1/ENSMUST00000190277.1, exon 1 of 1)",1,24263994,24587472,323479,2,12823,ENSMUST00000115244.8,-26097,ENSMUSG00000026141,Col19a1,"collagen, type XIX, alpha 1"
chr1,24614201,24614355,155,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_24,46,.,3.83064,8.832,4.61748,113,"Exon (ENSMUST00000189941.1/ENSMUST00000189941.1, exon 1 of 1)",1,24263994,24587472,323479,2,12823,ENSMUST00000115244.8,-26729,ENSMUSG00000026141,Col19a1,"collagen, type XIX, alpha 1"
chr1,24614937,24615136,200,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_25,135,.,6.12078,18.51631,13.54654,109,"Exon (ENSMUST00000188231.1/ENSMUST00000188231.1, exon 1 of 1)",1,24263994,24587472,323479,2,12823,ENSMUST00000115244.8,-27465,ENSMUSG00000026141,Col19a1,"collagen, type XIX, alpha 1"
chr1,24678398,24678712,315,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_26,92,.,8.72596,13.9144,9.24875,147,Promoter (<=1kb),1,24678630,24765448,86819,1,68421,ENSMUST00000191471.6,0,ENSMUSG00000073725,Lmbrd1,LMBR1 domain containing 1
chr1,30873674,30874056,383,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_27,45,.,6.59013,8.75103,4.5367,291,Promoter (<=1kb),1,30813571,30873695,60125,2,213109,ENSMUST00000186105.6,0,ENSMUSG00000048874,Phf3,PHD finger protein 3
chr1,30949774,30950379,606,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_28a,35,.,5.7358,7.55446,3.52541,62,Promoter (<=1kb),1,30940302,30949770,9469,2,19243,ENSMUST00000233506.1,-4,ENSMUSG00000026064,Ptp4a1,protein tyrosine phosphatase 4a1
chr1,30949774,30950379,606,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_28b,39,.,5.75363,7.99793,3.94502,266,Promoter (<=1kb),1,30940302,30949770,9469,2,19243,ENSMUST00000233506.1,-4,ENSMUSG00000026064,Ptp4a1,protein tyrosine phosphatase 4a1
chr1,30949774,30950379,606,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_28c,22,.,4.7029,5.94877,2.24783,440,Promoter (<=1kb),1,30940302,30949770,9469,2,19243,ENSMUST00000233506.1,-4,ENSMUSG00000026064,Ptp4a1,protein tyrosine phosphatase 4a1
chr1,34439250,34439827,578,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_29,45,.,6.59013,8.75103,4.5367,241,Promoter (<=1kb),1,34436670,34439672,3003,2,69668,ENSMUST00000042493.9,0,ENSMUSG00000042111,Ccdc115,coiled-coil domain containing 115
chr1,34843020,34843245,226,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_30,67,.,7.44446,11.26351,6.77865,96,Promoter (<=1kb),1,34813219,34843050,29832,2,214469,ENSMUST00000167518.7,0,ENSMUSG00000037503,Fam168b,"family with sequence similarity 168, member B"
chr1,36160316,36160546,231,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_31,131,.,10.43462,18.11003,13.14912,113,Promoter (4-5kb),1,36163379,36164959,1581,2,320011,ENSMUST00000173082.1,4413,ENSMUSG00000037470,Uggt1,UDP-glucose glycoprotein glucosyltransferase 1
chr1,36264340,36264567,228,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_32,67,.,7.44446,11.26351,6.77865,115,Downstream (<1kb),1,36264597,36273435,8839,2,214854,ENSMUST00000056946.7,8868,ENSMUSG00000047180,Neurl3,neuralized E3 ubiquitin protein ligase 3
chr1,36307953,36308253,301,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_33,104,.,9.15312,15.28562,10.49769,183,Promoter (<=1kb),1,36307779,36316578,8800,1,214855,ENSMUST00000140218.1,174,ENSMUSG00000037447,Arid5a,AT rich interactive domain 5A (MRF1-like)
chr1,36309576,36309983,408,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_34,145,.,11.28895,19.56007,14.54017,123,Promoter (1-2kb),1,36307779,36316578,8800,1,214855,ENSMUST00000140218.1,1797,ENSMUSG00000037447,Arid5a,AT rich interactive domain 5A (MRF1-like)
chr1,36547257,36547411,155,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_35,45,.,6.16297,8.75103,4.5367,76,Promoter (<=1kb),1,36539360,36547231,7872,2,109346,ENSMUST00000194894.3,-26,ENSMUSG00000079610,Ankrd39,ankyrin repeat domain 39
chr1,36691229,36691566,338,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_36,25,.,5.30864,6.40304,2.52368,262,Promoter (<=1kb),1,36691449,36693386,1938,1,12859,ENSMUST00000081180.6,0,ENSMUSG00000061518,Cox5b,cytochrome c oxidase subunit 5B
chr1,36761572,36762018,447,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_37,230,.,13.80918,28.4555,23.04586,232,Promoter (<=1kb),1,36761798,36782818,21021,1,22637,ENSMUST00000027291.6,0,ENSMUSG00000026117,Zap70,zeta-chain (TCR) associated protein kinase
chr1,36766956,36767197,242,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_38,263,.,16.41494,31.91522,26.32405,118,Promoter (<=1kb),1,36766934,36771067,4134,1,22637,ENSMUST00000185871.1,22,ENSMUSG00000026117,Zap70,zeta-chain (TCR) associated protein kinase
chr1,36767323,36767580,258,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_39,45,.,6.59013,8.75103,4.5367,83,Promoter (<=1kb),1,36766934,36771067,4134,1,22637,ENSMUST00000185871.1,389,ENSMUSG00000026117,Zap70,zeta-chain (TCR) associated protein kinase
chr1,36939868,36940251,384,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_40,30,.,5.05314,6.95301,3.01974,108,Promoter (<=1kb),1,36792194,36939822,147629,2,56030,ENSMUST00000194563.5,-46,ENSMUSG00000026116,Tmem131,transmembrane protein 131
chr1,36960627,36960821,195,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_41,31,.,5.42121,7.04947,3.10832,134,Distal Intergenic,1,36841672,36943666,101995,2,56030,ENSMUST00000185964.2,-16961,ENSMUSG00000026116,Tmem131,transmembrane protein 131
chr1,37317794,37318024,231,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_42,89,.,8.08804,13.54184,8.93112,87,"Intron (ENSMUST00000146676.1/269180, intron 1 of 1)",1,37300308,37408733,108426,1,269180,ENSMUST00000136846.7,17486,ENSMUSG00000026113,Inpp4a,"inositol polyphosphate-4-phosphatase, type I"
chr1,37429980,37430300,321,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_43,30,.,5.40338,6.95301,3.01974,101,Promoter (<=1kb),1,37430139,37438984,8846,1,67387,ENSMUST00000114925.9,0,ENSMUSG00000026111,Unc50,unc-50 homolog
chr1,37473275,37473454,180,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_44,67,.,7.44446,11.26351,6.77865,92,"Intron (ENSMUST00000042161.14/269181, intron 4 of 14)",1,37485851,37488605,2755,2,77633,ENSMUST00000192316.1,15151,ENSMUSG00000103948,4930594C11Rik,G1 to S phase transition pseudogene
chr1,37864982,37865517,536,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_45,79,.,7.50483,12.52288,7.9722,300,Promoter (<=1kb),1,37754776,37865079,110304,2,211484,ENSMUST00000041815.14,0,ENSMUSG00000060771,Tsga10,testis specific 10
chr1,37890286,37890577,292,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_46,73,.,7.84363,11.82842,7.31692,184,Promoter (<=1kb),1,37890477,37898535,8059,1,107734,ENSMUST00000027256.11,0,ENSMUSG00000026087,Mrpl30,mitochondrial ribosomal protein L30
chr1,38130040,38130215,176,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_47,131,.,10.86179,18.11003,13.14912,83,Promoter (<=1kb),1,38107683,38129801,22119,2,56210,ENSMUST00000195383.1,-239,ENSMUSG00000026082,Rev1,"REV1, DNA directed polymerase"
chr1,38665618,38665896,279,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_48a,16,.,4.4543,5.30196,1.64345,167,Promoter (<=1kb),1,38535159,38664955,129797,2,16764,ENSMUST00000134963.1,-663,ENSMUSG00000037138,Aff3,"AF4/FMR2 family, member 3"
chr1,38665618,38665896,279,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_48b,14,.,4.00242,4.98931,1.42129,223,Promoter (<=1kb),1,38535159,38664955,129797,2,16764,ENSMUST00000134963.1,-663,ENSMUSG00000037138,Aff3,"AF4/FMR2 family, member 3"
chr1,38694181,38694353,173,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_49,44,.,6.11437,8.5511,4.47383,94,Distal Intergenic,1,38535159,38664955,129797,2,16764,ENSMUST00000134963.1,-29226,ENSMUSG00000037138,Aff3,"AF4/FMR2 family, member 3"
chr1,38897907,38898247,341,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_50,30,.,5.05314,6.95301,3.01974,217,Promoter (<=1kb),1,38863867,38898010,34144,2,98388,ENSMUST00000027249.11,0,ENSMUSG00000026080,Chst10,carbohydrate sulfotransferase 10
chr1,39091204,39091467,264,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_51,126,.,9.60628,17.49717,12.6053,148,Distal Intergenic,1,39186896,39186992,97,2,102466631,ENSMUST00000184059.1,95525,ENSMUSG00000098833,Mir6349,microRNA 6349
chr1,39577472,39577700,229,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_52,25,.,5.30864,6.40304,2.52368,152,Promoter (<=1kb),1,39551296,39577405,26110,2,67702,ENSMUST00000062525.10,-67,ENSMUSG00000048234,Rnf149,ring finger protein 149
chr1,39842123,39842456,334,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_53,67,.,7.87163,11.26351,6.77865,250,Promoter (3-4kb),1,39839175,39845699,6525,2,73426,ENSMUST00000187091.6,3243,ENSMUSG00000101634,1700066B17Rik,RIKEN cDNA 1700066B17 gene
chr1,39843301,39843548,248,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_54,159,.,12.14328,21.03351,15.92967,120,Promoter (2-3kb),1,39839175,39845699,6525,2,73426,ENSMUST00000187091.6,2151,ENSMUSG00000101634,1700066B17Rik,RIKEN cDNA 1700066B17 gene
chr1,39895578,39895766,189,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_55,67,.,7.05233,11.18276,6.77865,89,Distal Intergenic,1,39900913,40026310,125398,1,26921,ENSMUST00000163854.8,-5147,ENSMUSG00000026074,Map4k4,mitogen-activated protein kinase kinase kinase kinase 4
chr1,39896575,39896965,391,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_56,39,.,5.75363,7.99793,3.94502,85,Promoter (3-4kb),1,39900913,40026310,125398,1,26921,ENSMUST00000163854.8,-3948,ENSMUSG00000026074,Map4k4,mitogen-activated protein kinase kinase kinase kinase 4
chr1,39907179,39907325,147,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_57,25,.,5.30864,6.40304,2.52368,109,"Intron (ENSMUST00000163854.8/26921, intron 2 of 30)",1,39901230,40024925,123696,1,26921,ENSMUST00000192509.5,5949,ENSMUSG00000026074,Map4k4,mitogen-activated protein kinase kinase kinase kinase 4
chr1,39917781,39918418,638,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_58,163,.,11.35749,21.46579,16.33326,291,"Intron (ENSMUST00000163854.8/26921, intron 2 of 30)",1,39901230,40024925,123696,1,26921,ENSMUST00000192509.5,16551,ENSMUSG00000026074,Map4k4,mitogen-activated protein kinase kinase kinase kinase 4
chr1,39954753,39954940,188,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_59,62,.,7.03616,10.57893,6.20798,94,"Intron (ENSMUST00000163854.8/26921, intron 2 of 30)",1,39964155,39983144,18990,1,26921,ENSMUST00000193514.6,-9215,ENSMUSG00000026074,Map4k4,mitogen-activated protein kinase kinase kinase kinase 4
chr1,40469960,40470262,303,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_60,62,.,7.43989,10.57893,6.20798,130,Promoter (3-4kb),1,40466006,40500854,34849,1,16182,ENSMUST00000108044.3,3954,ENSMUSG00000026070,Il18r1,interleukin 18 receptor 1
chr1,40473751,40474018,268,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_61,232,.,15.13344,28.71361,23.24981,119,"Intron (ENSMUST00000167723.7/16182, intron 3 of 9)",1,40466006,40500854,34849,1,16182,ENSMUST00000108044.3,7745,ENSMUSG00000026070,Il18r1,interleukin 18 receptor 1
chr1,43098545,43098745,201,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_62,67,.,7.44446,11.26351,6.77865,91,Promoter (<=1kb),1,43047200,43098622,51423,2,73122,ENSMUST00000095014.7,0,ENSMUSG00000070939,Tgfbrap1,"transforming growth factor, beta receptor associated protein 1"
chr1,43403553,43403717,165,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_63,30,.,5.40338,6.95301,3.01974,71,Distal Intergenic,1,43444579,43533632,89054,1,17974,ENSMUST00000187435.6,-40862,ENSMUSG00000066877,Nck2,non-catalytic region of tyrosine kinase adaptor protein 2
chr1,43467779,43467961,183,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_64,35,.,5.7358,7.55446,3.52541,110,"Intron (ENSMUST00000187435.6/17974, intron 1 of 2)",1,43445751,43570515,124765,1,17974,ENSMUST00000086421.8,22028,ENSMUSG00000066877,Nck2,non-catalytic region of tyrosine kinase adaptor protein 2
chr1,43880449,43880693,245,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_65,104,.,9.15312,15.28562,10.49769,148,Distal Intergenic,1,43765007,43827800,62794,2,67883,ENSMUST00000139451.7,-52649,ENSMUSG00000057363,Uxs1,UDP-glucuronate decarboxylase 1
chr1,43888517,43888894,378,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_66,67,.,7.44446,11.26351,6.77865,140,"Exon (ENSMUST00000191395.1/ENSMUST00000191395.1, exon 1 of 1)",1,43933647,43949405,15759,1,22019,ENSMUST00000185579.6,-44753,ENSMUSG00000041763,Tpp2,tripeptidyl peptidase II
chr1,43933522,43933960,439,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_67,67,.,7.44446,11.26351,6.77865,101,Promoter (<=1kb),1,43933647,43949405,15759,1,22019,ENSMUST00000185579.6,0,ENSMUSG00000041763,Tpp2,tripeptidyl peptidase II
chr1,44102417,44102563,147,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_68,22,.,4.7029,5.94877,2.24783,82,Promoter (<=1kb),1,44086616,44102438,15823,2,75623,ENSMUST00000156392.7,0,ENSMUSG00000026049,Tex30,testis expressed 30
chr1,44122293,44122549,257,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_69,33,.,5.28826,7.29299,3.34905,182,Promoter (2-3kb),1,44119979,44126407,6429,1,246229,ENSMUST00000129068.1,2314,ENSMUSG00000041684,Bivm,"basic, immunoglobulin-like variable motif containing"
chr1,46852793,46853033,241,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_70,67,.,7.87163,11.26351,6.77865,139,Promoter (1-2kb),1,46807544,46854046,46503,2,227059,ENSMUST00000027131.5,1013,ENSMUSG00000025986,Slc39a10,"solute carrier family 39 (zinc transporter), member 10"
chr1,46853234,46853423,190,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_71,35,.,5.7358,7.55446,3.52541,92,Promoter (<=1kb),1,46807544,46854046,46503,2,227059,ENSMUST00000027131.5,623,ENSMUSG00000025986,Slc39a10,"solute carrier family 39 (zinc transporter), member 10"
chr1,46853480,46854007,528,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_72a,45,.,6.16297,8.75103,4.5367,81,Promoter (<=1kb),1,46807544,46854046,46503,2,227059,ENSMUST00000027131.5,39,ENSMUSG00000025986,Slc39a10,"solute carrier family 39 (zinc transporter), member 10"
chr1,46853480,46854007,528,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_72b,45,.,6.16297,8.75103,4.5367,311,Promoter (<=1kb),1,46807544,46854046,46503,2,227059,ENSMUST00000027131.5,39,ENSMUSG00000025986,Slc39a10,"solute carrier family 39 (zinc transporter), member 10"
chr1,51478157,51478594,438,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_73a,39,.,5.75363,7.99793,3.94502,79,Promoter (<=1kb),1,51465862,51478399,12538,2,109019,ENSMUST00000189542.6,0,ENSMUSG00000026107,Nabp1,nucleic acid binding protein 1
chr1,51478157,51478594,438,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_73b,68,.,7.15459,11.34488,6.84212,275,Promoter (<=1kb),1,51465862,51478399,12538,2,109019,ENSMUST00000189542.6,0,ENSMUSG00000026107,Nabp1,nucleic acid binding protein 1
chr1,51584814,51585297,484,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_74,263,.,15.98777,31.91522,26.32405,322,"Intron (ENSMUST00000189410.1/100045066, intron 2 of 3)",1,51509505,51596718,87214,2,100045066,ENSMUST00000189410.1,11421,ENSMUSG00000099413,Gm17767,"predicted gene, 17767"
chr1,52019845,52019997,153,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_75,30,.,5.05314,6.95301,3.01974,86,"Intron (ENSMUST00000168302.7/20849, intron 4 of 24)",1,52008626,52072444,63819,1,20849,ENSMUST00000187053.1,11219,ENSMUSG00000062939,Stat4,signal transducer and activator of transcription 4
chr1,52113530,52113995,466,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_76,118,.,10.00745,16.68472,11.83189,369,"Exon (ENSMUST00000185516.1/20846, exon 12 of 34)",1,52119440,52155412,35973,1,20846,ENSMUST00000186574.6,-5445,ENSMUSG00000026104,Stat1,signal transducer and activator of transcription 1
chr1,52119212,52119602,391,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_77a,35,.,5.7358,7.55446,3.52541,142,Promoter (<=1kb),1,52119440,52155412,35973,1,20846,ENSMUST00000186574.6,0,ENSMUSG00000026104,Stat1,signal transducer and activator of transcription 1
chr1,52119212,52119602,391,*,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT_peak_77b,39,.,5.75363,7.99793,3.94502,340,Promoter (<=1kb),1,52119440,52155412,35973,1,20846,ENSMUST00000186574.6,0,ENSMUSG00000026104,Stat1,signal transducer and activator of transcription 1
